h3_cell_6,sum_population,avg_food,sum_gdp,gdp_per_capita
8644c2627ffffff,2031.0,,21397715.227900002,10535.556488380109
8644c262fffffff,3279.0,,68582833.8382,20915.777321805428
8644c2637ffffff,1251.0,,19982653.0804,15973.34378928857
8644c2647ffffff,11940.0,,534720734.26199996,44783.981093969844
8644c264fffffff,3572.0,,168314751.931,47120.59124608063
8644c2657ffffff,5652.0,,128120198.699,22668.11725035386
8644c265fffffff,3464.0,,34245857.4327,9886.217503666281
8644c2667ffffff,21971.0,,3510882908.83,159796.22724637022
8644c266fffffff,2242.0,,46270787.150800005,20638.17446512043
8644c2677ffffff,8650.0,,259326145.57999998,29979.901223121386
8644c2687ffffff,3569.0,,26836524.004300002,7519.339872317176
8644c268fffffff,10854.0,,653147895.153,60175.77806826976
8644c2697ffffff,367.0,,1478297.0309,4028.057304904632
8644c269fffffff,1018.0,,2876910.3584,2826.041609430255
8644c26a7ffffff,3878.0,,87720482.9949,22620.031716064983
8644c26afffffff,8781.0,,322814465.9624,36762.836346930875
8644c26b7ffffff,1080.0,,4701620.3274,4353.352155
8644c26c7ffffff,5442.0,,577417315.8259,106103.88015911428
8644c26cfffffff,581.0,,22616540.876199998,38926.92061308089
8644c26d7ffffff,12461.0,,1138181577.56,91339.50546184093
8644c26dfffffff,2298.0,,31659277.0236,13776.882951958225
8644c26e7ffffff,8072.0,,166245343.40600002,20595.31013453915
8644c26efffffff,2440.0,,88197585.22749999,36146.5513227459
8644c26f7ffffff,11560.0,,521019070.5419,45070.85385310553
8644c270fffffff,50.0,,267255.4195,5345.10839
8644c2717ffffff,223.0,,1458065.9913,6538.4125170403595
8644c271fffffff,708.0,,25653246.4115,36233.39888629944
8644c2727ffffff,97.0,,2251137.8196,23207.606387628868
8644c272fffffff,1374.0,,7806325.8739,5681.459879112082
8644c2737ffffff,28.0,,149798.1905,5349.935375
8644c2747ffffff,6137.0,,636114055.3148,103652.28211093368
8644c274fffffff,30310.0,,7269693608.0,239844.72477730122
8644c2757ffffff,118.0,,141380946.7642,1198143.6166457627
8644c275fffffff,9608.0,,2172332991.0046,226096.27300214407
8644c2767ffffff,8262.0,,587308251.277,71085.48187811667
8644c276fffffff,29466.0,,3069846341.246,104182.66277221203
8644c2777ffffff,1280.0,,345786445.1782,270145.66029546876
8644c278fffffff,791.0,,8454456.5955,10688.314280025284
8644c279fffffff,657.0,,1357812.0346000001,2066.684984170472
8644c27afffffff,2148.0,,58823034.967599995,27385.02559013035
8644c2807ffffff,215.0,,1087941.16765,5060.19147744186
8644c280fffffff,7.0,,348236.8499,49748.12141428571
8644c2817ffffff,122.0,,383754.72320999997,3145.5305181147537
8644c281fffffff,61.0,,477745.57914999995,7831.894740163933
8644c2827ffffff,3.0,,58748.198300000004,19582.732766666668
8644c282fffffff,86.0,,287213.3646,3339.690286046511
8644c2837ffffff,344.0,,732313.6563,2128.8187683139536
8644c2847ffffff,455.0,,1418597.41997,3117.796527406593
8644c284fffffff,264.0,,417904.65885999997,1582.9721926515151
8644c2857ffffff,604.0,,15280905.909359999,25299.513094966886
8644c285fffffff,383.0,,808320.5593,2110.4975438642296
8644c2867ffffff,248.0,,1330888.5960400002,5366.486274354839
8644c286fffffff,122.0,,446589.7318,3660.5715721311476
8644c2877ffffff,1667.0,,62372938.81713,37416.28003427115
8644c2887ffffff,81.0,,115975.91187,1431.8013811111111
8644c288fffffff,36.0,,389236.39019999997,10812.121949999999
8644c2897ffffff,139.0,,608046.0898,4374.432300719424
8644c289fffffff,101.0,,388854.98692,3850.0493754455447
8644c28a7ffffff,193.0,,298471.7145,1546.485567357513
8644c28afffffff,354.0,,5703593.982,16111.847406779661
8644c28b7ffffff,123.0,,351713.2154,2859.457035772358
8644c28c7ffffff,31.0,,367442.32084,11852.978091612904
8644c28cfffffff,32.0,,423132.77719999995,13222.899287499999
8644c28d7ffffff,94.0,,483991.2183,5148.842747872341
8644c28dfffffff,66.0,,683607.5172,10357.689654545455
8644c28e7ffffff,25.0,,245075.72269999998,9803.028908
8644c28efffffff,137.0,,846923.9998999999,6181.927006569343
8644c28f7ffffff,49.0,,203482.7525,4152.709234693878
8644c2907ffffff,1392.0,,12082898.0263,8680.242834985633
8644c290fffffff,284.0,,2373413.9034499996,8357.091209330985
8644c2917ffffff,603.0,,1787057.1227,2963.610485406302
8644c291fffffff,324.0,,1067859.96906,3295.8641020370374
8644c2927ffffff,623.0,,3470540.2603,5570.690626484751
8644c292fffffff,105.0,,415894.1756,3960.8969104761904
8644c2937ffffff,7460.0,,149903374.685,20094.28615080429
8644c2947ffffff,95.0,,358475.87098,3773.4302208421054
8644c294fffffff,144.0,,240526.07777,1670.3199845138888
8644c2957ffffff,83.0,,265846.52992,3202.97024
8644c295fffffff,76.0,,101564.03307,1336.3688561842107
8644c2967ffffff,616.0,,6037869.25592,9801.735805064936
8644c296fffffff,145.0,,725080.38519,5000.55438062069
8644c2977ffffff,292.0,,2152252.42764,7370.727491917808
8644c2987ffffff,151.0,,672153.786,4451.34957615894
8644c298fffffff,131.0,,459694.809,3509.120679389313
8644c2997ffffff,150.0,,562279.57663,3748.5305108666666
8644c299fffffff,112.0,,658946.00547,5883.446477410714
8644c29a7ffffff,216.0,,434039.2382,2009.4409175925928
8644c29afffffff,131.0,,344044.6416,2626.294974045801
8644c29b7ffffff,214.0,,869477.76777,4062.980223224299
8644c2a07ffffff,150.0,,194068.09081,1293.7872720666667
8644c2a0fffffff,582.0,,969652.93677,1666.0703380927835
8644c2a17ffffff,369.0,,239411.84156,648.8125787533876
8644c2a1fffffff,704.0,,2502297.4897,3554.3998433238635
8644c2a27ffffff,145.0,,957019.0565,6600.1314241379305
8644c2a2fffffff,79.0,,62887.21377,796.0406806329114
8644c2a37ffffff,283.0,,1057718.3574,3737.5206975265023
8644c2a47ffffff,206.0,,719644.2617,3493.418746116505
8644c2a4fffffff,107.0,,277824.0331,2596.4862906542057
8644c2a57ffffff,521.0,,1408599.32995,2703.6455469289826
8644c2a5fffffff,152.0,,606425.3499,3989.640459868421
8644c2a67ffffff,413.0,,988940.8460899999,2394.529893680387
8644c2a6fffffff,276.0,,641142.1146,2322.9786760869565
8644c2a77ffffff,920.0,,7704783.33039,8374.764489554347
8644c2a87ffffff,1269.0,,27050695.8498,21316.545192907804
8644c2a8fffffff,845.0,,19720251.606399998,23337.57586556213
8644c2a97ffffff,199.0,,760170.03425,3819.9499208542716
8644c2a9fffffff,386.0,,3613200.5987,9360.6233126943
8644c2aa7ffffff,223.0,,488729.535,2191.612264573991
8644c2aafffffff,1556.0,,29068392.116600003,18681.485936118253
8644c2ab7ffffff,222.0,,433786.3759,1953.9926842342343
8644c2ac7ffffff,97.0,,568835.6083,5864.2846216494845
8644c2acfffffff,247.0,,1070520.5961,4334.091482186234
8644c2ad7ffffff,47.0,,25011249.2331,532154.2390021277
8644c2adfffffff,446.0,,2434065.5978,5457.546183408072
8644c2ae7ffffff,263.0,,1009776.0926000001,3839.452823574145
8644c2aefffffff,139.0,,676993.68417,4870.458159496403
8644c2af7ffffff,173.0,,3712611.5034999996,21460.182101156068
8644c2b07ffffff,25.0,,63209.46374,2528.3785496
8644c2b0fffffff,26.0,,847932.0414100001,32612.770823461542
8644c2b17ffffff,139.0,,86908.3127,625.2396597122302
8644c2b1fffffff,44.0,,248536.58374,5648.558721363636
8644c2b27ffffff,2071.0,,28853987.82771,13932.393929362626
8644c2b2fffffff,127.0,,874049.6065,6882.280366141732
8644c2b37ffffff,101.0,,174105.20884,1723.8139489108912
8644c2b4fffffff,172.0,,153974.17302,895.1986803488371
8644c2b57ffffff,90.0,,258266.04908,2869.6227675555556
8644c2b5fffffff,185.0,,373526.83767000004,2019.0639874054057
8644c2b67ffffff,104.0,,709581.21566,6822.896304423077
8644c2b6fffffff,35.0,,299396.161,8554.17602857143
8644c2b77ffffff,18.0,,619112.4548,34395.13637777777
8644c2b87ffffff,636.0,,6796925.51908,10686.989809874214
8644c2b8fffffff,338.0,,3899841.4583,11537.992480177514
8644c2b97ffffff,57.0,,1087486.09616,19078.703441403508
8644c2b9fffffff,37.0,,320318.03457,8657.244177567569
8644c2ba7ffffff,2002.0,,37541680.04815,18752.08793613886
8644c2bafffffff,285.0,,245441.18704,861.1971475087719
8644c2bb7ffffff,1304.0,,9865398.6011,7565.489724769938
8644c2c07ffffff,166.0,,404016.83425,2433.8363509036144
8644c2c0fffffff,1025.0,,26533853.949699998,25886.68678019512
8644c2c17ffffff,84.0,,499090.94023,5941.558812261905
8644c2c1fffffff,107.0,,838835.90036,7839.587853831776
8644c2c27ffffff,165.0,,393073.21994,2382.261939030303
8644c2c2fffffff,2.0,,94154.3472,47077.1736
8644c2c37ffffff,86.0,,1062964.35786,12360.0506727907
8644c2c47ffffff,87.0,,165505.19809999998,1902.3585988505745
8644c2c4fffffff,31.0,,250296.65659,8074.085696451612
8644c2c57ffffff,573.0,,510432.05215,890.8063737347295
8644c2c5fffffff,151.0,,1460142.52128,9669.818021721854
8644c2c67ffffff,191.0,,942127.978,4932.607214659686
8644c2c6fffffff,20.0,,185229.83765,9261.4918825
8644c2c77ffffff,2509.0,,27212823.83834,10846.08363425269
8644c2c87ffffff,151.0,,215334.76078,1426.058018410596
8644c2c8fffffff,194.0,,1039926.2903400001,5360.44479556701
8644c2c97ffffff,2093.0,,55101201.252340004,26326.422003029147
8644c2c9fffffff,397.0,,485195.3655,1222.154573047859
8644c2ca7ffffff,241.0,,490903.2838,2036.9430863070538
8644c2cafffffff,109.0,,1034677.56077,9492.454685963303
8644c2cb7ffffff,562.0,,1034237.30212,1840.2798970106762
8644c2cc7ffffff,213.0,,774570.7971300001,3636.482615633803
8644c2ccfffffff,143.0,,360215.9926,2518.992955244755
8644c2cd7ffffff,143.0,,435385.90378,3044.65666979021
8644c2cdfffffff,65.0,,254190.81048,3910.6278535384613
8644c2ce7ffffff,279.0,,650874.85788,2332.8847952688175
8644c2cefffffff,145.0,,829164.33143,5718.374699517241
8644c2cf7ffffff,116.0,,698353.0371600001,6020.284803103449
8644c2d07ffffff,600.0,,698419.99546,1164.0333257666666
8644c2d0fffffff,251.0,,484781.34251,1931.3997709561752
8644c2d17ffffff,495.0,,1127873.0576,2278.5314294949494
8644c2d1fffffff,175.0,,513638.37097,2935.076405542857
8644c2d27ffffff,1224.0,,9583205.3744,7829.416155555555
8644c2d2fffffff,143.0,,190740.40363000002,1333.8489764335666
8644c2d37ffffff,693.0,,2092396.9673000001,3019.3318431457433
8644c2d47ffffff,281.0,,646759.36978,2301.6347679003557
8644c2d4fffffff,173.0,,916478.23095,5297.562028612717
8644c2d57ffffff,350.0,,513144.244,1466.1264114285714
8644c2d5fffffff,244.0,,696270.92867,2853.569379795082
8644c2d67ffffff,356.0,,1114543.9139,3130.7413311797754
8644c2d6fffffff,168.0,,508208.32775,3025.049569940476
8644c2d77ffffff,160.0,,394668.7603,2466.679751875
8644c2d87ffffff,109.0,,1411723.59314,12951.59259761468
8644c2d8fffffff,219.0,,853252.0302,3896.127991780822
8644c2d97ffffff,256.0,,544026.40295,2125.1031365234376
8644c2d9fffffff,260.0,,299625.3434,1152.4051669230769
8644c2da7ffffff,369.0,,1547161.93393,4192.850769457995
8644c2dafffffff,218.0,,614876.44086,2820.534132385321
8644c2db7ffffff,530.0,,3657182.47066,6900.344284264151
8644c3007ffffff,79.0,,131427.6061,1663.6405835443038
8644c300fffffff,379.0,,1292481.9251,3410.242546437995
8644c3017ffffff,53.0,,1262971.19347,23829.645159811324
8644c301fffffff,37.0,,10815.2186,292.30320540540544
8644c3027ffffff,102.0,,73437.3271,719.9737950980392
8644c302fffffff,397.0,,450638.55901,1135.1097204282116
8644c3037ffffff,68.0,,320599.80455999996,4714.703008235294
8644c3047ffffff,322.0,,581508.98575,1805.928527173913
8644c304fffffff,492.0,,1844140.2630999999,3748.2525672764223
8644c3057ffffff,237.0,,195505.71289999998,824.9186198312235
8644c305fffffff,592.0,,1483728.94424,2506.2988922972972
8644c3067ffffff,552.0,,982364.3257,1779.6455175724639
8644c306fffffff,889.0,,1305150.7037,1468.1110277840269
8644c3077ffffff,237.0,,258167.4214,1089.3140143459916
8644c3087ffffff,78.0,,648089.6512,8308.841682051281
8644c308fffffff,183.0,,875113.32094,4782.040005136612
8644c3097ffffff,98.0,,510283.44800000003,5206.973959183674
8644c309fffffff,45.0,,201696.4413,4482.14314
8644c30a7ffffff,34.0,,798250.1120000001,23477.944470588238
8644c30afffffff,27.0,,,
8644c30b7ffffff,459.0,,3912072.62573,8523.03404298475
8644c30c7ffffff,684.0,,826987.17604,1209.045579005848
8644c30cfffffff,2278.0,,128534085.9132,56424.09390395084
8644c30d7ffffff,961.0,,757195.98057,787.9250578251821
8644c30dfffffff,3882.0,,142886204.6413,36807.36853201957
8644c30e7ffffff,118.0,,233264.39648,1976.8169193220338
8644c30efffffff,198.0,,446873.6841,2256.9377984848484
8644c30f7ffffff,48.0,,137241.41418999998,2859.196128958333
8644c3107ffffff,129.0,,806715.55166,6253.608927596899
8644c310fffffff,111.0,,267240.49236,2407.572003243243
8644c3117ffffff,232.0,,404875.21745,1745.1517993534483
8644c311fffffff,378.0,,647303.2762,1712.4425296296295
8644c3127ffffff,146.0,,248431.68963,1701.5869152739726
8644c312fffffff,48.0,,138190.5531,2878.96985625
8644c3137ffffff,113.0,,286710.12746,2537.2577651327433
8644c3147ffffff,1149.0,,3602839.8577,3135.6308596170584
8644c314fffffff,542.0,,5884780.6014,10857.528784870849
8644c3157ffffff,450.0,,399279.79581000004,887.2884351333335
8644c315fffffff,402.0,,877246.2546,2182.2046134328357
8644c3167ffffff,74.0,,93152.2587,1258.8143067567569
8644c316fffffff,1717.0,,15781842.88817,9191.521775288295
8644c3177ffffff,216.0,,611022.18806,2828.8064262037037
8644c3187ffffff,379.0,,771521.63514,2035.6771375725593
8644c318fffffff,56.0,,443650.11425,7922.32346875
8644c3197ffffff,66.0,,2033723.5550000002,30813.99325757576
8644c319fffffff,464.0,,934471.99845,2013.9482725215516
8644c31a7ffffff,73.0,,144883.7586,1984.7090219178083
8644c31afffffff,194.0,,622577.27106,3209.161191030928
8644c31b7ffffff,3016.0,,24563576.25256,8144.421834403183
8644c3207ffffff,4404.0,,98165775.2986,22290.139713578566
8644c320fffffff,742.0,,1939450.1529,2613.814222237197
8644c3217ffffff,1023.0,,2710013.5531,2649.084607135875
8644c321fffffff,1047.0,,3025284.0465,2889.4785544412607
8644c3227ffffff,626.0,,754215.137,1204.8165127795528
8644c322fffffff,890.0,,5900661.978399999,6629.957279101123
8644c3237ffffff,698.0,,2081637.8303,2982.289155157593
8644c3247ffffff,1121.0,,27147521.3512,24217.235817305977
8644c324fffffff,642.0,,2448664.5161,3814.1191839563867
8644c3257ffffff,653.0,,14173460.309700001,21705.145956661563
8644c325fffffff,704.0,,2223862.4842,3158.895574147727
8644c3267ffffff,566.0,,1754000.1268,3098.9401533568903
8644c326fffffff,679.0,,2132434.7228,3140.551874521355
8644c3277ffffff,744.0,,1337148.8017,1797.2430130376345
8644c3287ffffff,1794.0,,6465798.4003,3604.1239689520626
8644c328fffffff,1670.0,,4838219.1619,2897.1372226946105
8644c3297ffffff,1107.0,,3618912.7037,3269.1171668473353
8644c329fffffff,6676.0,,342205545.8614,51259.0691823547
8644c32a7ffffff,577.0,,1343137.6976,2327.794969844021
8644c32afffffff,1061.0,,2485717.6226,2342.8064303487276
8644c32b7ffffff,365.0,,1026860.1849999999,2813.3155753424658
8644c32c7ffffff,1957.0,,59294435.6584,30298.638558201328
8644c32cfffffff,2238.0,,35673599.072,15939.945966041107
8644c32d7ffffff,901.0,,2512266.4973999998,2788.3090981132073
8644c32dfffffff,1023.0,,2833286.078,2769.5856089931576
8644c32e7ffffff,1755.0,,4254402.1789,2424.1607856980054
8644c32efffffff,1226.0,,48110271.8165,39241.6572728385
8644c32f7ffffff,1216.0,,2056093.709,1690.866537006579
8644c3307ffffff,801.0,,1535182.9985,1916.5830193508116
8644c330fffffff,808.0,,2919402.3312,3613.121697029703
8644c3317ffffff,748.0,,1461247.9772,1953.5400764705882
8644c331fffffff,469.0,,1766577.7839,3766.6903707889123
8644c3327ffffff,1631.0,,3450483.5048,2115.5631543838135
8644c332fffffff,1895.0,,77555686.3363,40926.483554775725
8644c3337ffffff,1580.0,,21260376.2851,13455.934357658229
8644c3347ffffff,828.0,,1774201.6393,2142.7556030193236
8644c334fffffff,597.0,,859256.0183,1439.2898128978225
8644c3357ffffff,1063.0,,1795973.1938,1689.5326376293508
8644c335fffffff,870.0,,1469719.2816,1689.332507586207
8644c3367ffffff,1635.0,,6598982.7801,4036.0750948623854
8644c336fffffff,1177.0,,2627543.0748,2232.407030416313
8644c3377ffffff,1074.0,,2674870.5534,2490.5684854748606
8644c3387ffffff,783.0,,2119712.0359,2707.1673510855685
8644c338fffffff,1444.0,,9757960.5478,6757.5904070637125
8644c3397ffffff,1058.0,,5023195.237,4747.821585066163
8644c339fffffff,607.0,,1190313.5922,1960.9779113673808
8644c33a7ffffff,421.0,,367064.8597,871.8880277909738
8644c33afffffff,473.0,,1307631.142,2764.5478689217757
8644c33b7ffffff,192.0,,649022.8686,3380.3274406250002
8644c3407ffffff,174.0,,264111.12166,1517.8800095402298
8644c340fffffff,2.0,,114249.2324,57124.6162
8644c3417ffffff,467.0,,1024580.1231,2193.961719700214
8644c341fffffff,170.0,,1268717.41884,7463.043640235293
8644c3427ffffff,1235.0,,18952474.7702,15346.133417165991
8644c342fffffff,110.0,,308817.05968,2807.4278152727275
8644c3437ffffff,662.0,,1899431.7145,2869.2321971299093
8644c3447ffffff,98.0,,789288.25555,8053.961791326531
8644c344fffffff,104.0,,1283583.4133600001,12342.148205384616
8644c3457ffffff,53.0,,36679.7275,692.0703301886792
8644c345fffffff,87.0,,57493.9225,660.849683908046
8644c3467ffffff,155.0,,848627.87065,5475.018520322581
8644c346fffffff,113.0,,797960.08228,7061.593648495575
8644c3477ffffff,169.0,,1059231.53358,6267.642210532545
8644c3487ffffff,2017.0,,63881787.3694,31671.68436757561
8644c348fffffff,354.0,,2079181.4925600002,5873.394046779661
8644c3497ffffff,396.0,,2306715.2086,5825.038405555556
8644c349fffffff,1831.0,,19031494.7548,10394.044104205352
8644c34a7ffffff,120.0,,262787.0551,2189.8921258333335
8644c34afffffff,1496.0,,3308267.0113999997,2211.4084300802137
8644c34b7ffffff,502.0,,1869292.6568,3723.6905513944225
8644c34c7ffffff,90.0,,382311.69804,4247.907756
8644c34cfffffff,31.0,,1242617.43386,40084.43335032258
8644c34d7ffffff,44.0,,75854.1736,1723.9584909090909
8644c34dfffffff,49.0,,827639.9931,16890.612104081632
8644c34e7ffffff,154.0,,199783.2337,1297.2937253246755
8644c34efffffff,150.0,,465054.58186,3100.3638790666664
8644c34f7ffffff,208.0,,226933.3915,1091.0259206730768
8644c3507ffffff,311.0,,1234430.9664999999,3969.2314035369773
8644c350fffffff,205.0,,1360401.9599,6636.107121463414
8644c3517ffffff,394.0,,480602.3594,1219.802942639594
8644c351fffffff,882.0,,1341695.10566,1521.1962649206348
8644c3527ffffff,30.0,,628445.8403,20948.19467666667
8644c352fffffff,255.0,,1412074.7958,5537.548218823529
8644c3537ffffff,243.0,,1056524.78994,4347.8386417283955
8644c3547ffffff,69.0,,214031.43519,3101.9048578260868
8644c354fffffff,85.0,,455937.51496,5363.970764235294
8644c3557ffffff,125.0,,940624.0461,7524.9923688
8644c355fffffff,96.0,,249384.6536,2597.756808333333
8644c3567ffffff,37.0,,78659.1304,2125.922443243243
8644c356fffffff,167.0,,206285.7212,1235.243839520958
8644c3577ffffff,167.0,,1393343.9837,8343.377147904192
8644c3587ffffff,694.0,,1903720.0216,2743.1124230547553
8644c358fffffff,580.0,,544693.11,939.1260517241379
8644c3597ffffff,66.0,,130305.4748,1974.3253757575758
8644c359fffffff,200.0,,513074.10861,2565.37054305
8644c35a7ffffff,379.0,,465302.1088,1227.7100496042217
8644c35afffffff,648.0,,2061729.9585,3181.682034722222
8644c35b7ffffff,280.0,,1180415.3081,4215.7689575
8644c3607ffffff,358.0,,6098911.2502999995,17036.064944972066
8644c360fffffff,719.0,,2428943.0724,3378.2240228094574
8644c3617ffffff,255.0,,1568099.6606,6149.41043372549
8644c361fffffff,670.0,,1802284.1826,2689.9763919402985
8644c3627ffffff,80.0,,567181.1518,7089.7643975
8644c362fffffff,45.0,,648702.3385999999,14415.607524444442
8644c3637ffffff,93.0,,622717.8619,6695.890988172043
8644c3647ffffff,253.0,,4300888.2288,16999.558216600788
